7845.8677 2842.1338 no
7846.2998 3381.5967 no
7847.4102 2707.4277 no
7848.5732 3374.3926 no
7857.7603 3964.3828 no
7865.8291  3214.676 no
7868.9058 3319.6829 no
7885.8979   3606.79 no
7896.7593 7073.9629 no
7901.0518 3942.8262 no
7904.2153 4032.3152 no
7904.7168 3733.3855 no
7905.8394 4151.7852 no
7910.9546 4147.6475 no
7927.1558 4295.3301 no
7929.2476 4448.8384 no
7934.0737 4344.3657 no
7935.6426 4599.8486 no
 7942.335 4673.8071 no
7959.7295 4827.3989 no
7964.5562 5186.7964 no
 7965.502 5355.9717 no
7967.0674 5237.2871 no
7972.1094 5558.8062 no
7974.9365 5078.8672 no
7978.9224 5528.1265 no
 7994.208 7051.7593 no
7997.9019 5998.0571 no
8001.7827  6047.936 no
8002.1133 6547.5718 no
8003.7788 5893.9434 no
8011.8521 6303.7959 no
8022.9766 6822.8081 no
8028.0435 6479.9541 no
8028.2246 6979.5425 no
8036.4141 6534.1836 no
8037.6206 6977.7988 no
8053.9395 6931.5005 no
